State,State_abbr,County,FIPS,Population,Sum of LALOWI1_10,Average of MedianFamilyIncome,Sum of TractWhite,FD%,%White,%Minority
New York,NY,Schenectady,36093,154727,8883.465356,69729.32558,123211,0.057413802,0.796312214,0.203687786
New York,NY,Schoharie,36095,32749,2430.841468,58058.75,31402,0.074226433,0.958868973,0.041131027
New York,NY,Schuyler,36097,18343,48.60384309,60447.6,17803,0.002649722,0.970560977,0.029439023
New York,NY,Seneca,36099,35251,1076.348327,64106.8,32591,0.030533838,0.924541148,0.075458852
New York,NY,St. Lawrence,36089,111944,8846.158598,52657.85714,105064,0.07902307,0.938540699,0.061459301
New York,NY,Steuben,36101,98990,3767.59917,58308.36667,94315,0.038060402,0.952773007,0.047226993
New York,NY,Suffolk,36103,1493350,63921.9181,105429.1988,1206297,0.042804378,0.807779154,0.192220846
New York,NY,Sullivan,36105,77547,1678.738669,58145.16667,63560,0.021648016,0.819631965,0.180368035
New York,NY,Tioga,36107,51125,582.0488687,68819.6,49556,0.011384819,0.969310513,0.030689487
New York,NY,Tompkins,36109,101564,6117.060025,84570.13043,83941,0.060228625,0.826483793,0.173516207
New York,NY,Ulster,36111,182493,13734.23129,75244.04255,158184,0.075258949,0.866794891,0.133205109
New York,NY,Warren,36113,65707,3585.661722,65828.10526,63391,0.054570468,0.964752614,0.035247386
New York,NY,Washington,36115,63216,2991.749767,63565.58824,59815,0.047325832,0.946200329,0.053799671
New York,NY,Wayne,36117,93772,1746.353944,61000.69565,87148,0.018623405,0.929360577,0.070639423
New York,NY,Westchester,36119,949113,12929.0873,111189.2287,646471,0.013622284,0.681131751,0.318868249
New York,NY,Wyoming,36121,42155,2999.646501,65591.36364,38602,0.07115755,0.915715811,0.084284189
New York,NY,Yates,36123,25348,32.30707387,60591.6,24647,0.001274541,0.972344958,0.027655042
North Carolina,NC,Alamance,37001,151131,15919.98977,56713.91667,107420,0.105339009,0.710774097,0.289225903
North Carolina,NC,Alexander,37003,37198,3208.92087,52167.28571,33324,0.086265952,0.895854616,0.104145384
North Carolina,NC,Alleghany,37005,11155,199.20095,42024.33333,10288,0.017857548,0.922277006,0.077722994
North Carolina,NC,Anson,37007,26948,1292.204122,39473.66667,12707,0.047951763,0.471537776,0.528462224
North Carolina,NC,Ashe,37009,27281,2962.905844,44621.16667,26050,0.108606937,0.954877021,0.045122979
North Carolina,NC,Avery,37011,17797,31.96186023,49073.8,16364,0.001795913,0.919480811,0.080519189
North Carolina,NC,Beaufort,37013,47759,2116.73796,51361.18182,32551,0.044321237,0.681567872,0.318432128
North Carolina,NC,Bertie,37015,21282,4492.121134,40087.5,7488,0.21107608,0.351846631,0.648153369
North Carolina,NC,Bladen,37017,35190,2692.965739,41962.33333,19806,0.076526449,0.56283035,0.43716965
North Carolina,NC,Brunswick,37019,107431,10660.23261,56333.48485,89193,0.099228645,0.830235221,0.169764779
North Carolina,NC,Buncombe,37021,238318,23686.89281,61095.51786,208192,0.099391959,0.87358907,0.12641093
North Carolina,NC,Burke,37023,90912,11534.49765,48844.11111,76716,0.126875414,0.843848997,0.156151003
North Carolina,NC,Cabarrus,37025,178011,15975.58882,64474.43243,134149,0.089744953,0.753599497,0.246400503
North Carolina,NC,Caldwell,37027,83029,13192.31394,45703.17647,74925,0.158888026,0.902395549,0.097604451
North Carolina,NC,Camden,37029,9980,88.92726803,70381,8193,0.008910548,0.820941884,0.179058116
North Carolina,NC,Carteret,37031,66469,6150.861815,57839.52632,59346,0.0925373,0.892837262,0.107162738
North Carolina,NC,Caswell,37033,23719,782.4517671,49633.16667,14819,0.032988396,0.624773388,0.375226612
North Carolina,NC,Catawba,37035,154358,13549.79559,55765.45161,126151,0.087781622,0.817262468,0.182737532
North Carolina,NC,Chatham,37037,63505,3480.65432,71294.61538,48237,0.054809138,0.759577986,0.240422014
North Carolina,NC,Cherokee,37039,27444,941.3399272,44035.57143,25700,0.034300391,0.936452412,0.063547588
North Carolina,NC,Chowan,37041,14793,2079.71459,49509.66667,9174,0.14058775,0.620158183,0.379841817
North Carolina,NC,Clay,37043,10587,132.551302,43077,10231,0.012520195,0.966373855,0.033626145
North Carolina,NC,Cleveland,37045,98078,8405.903364,48949.22727,74123,0.085706309,0.755755623,0.244244377
North Carolina,NC,Columbus,37047,58098,2447.742004,45726.30769,35735,0.042131261,0.615081414,0.384918586
North Carolina,NC,Craven,37049,103505,10219.02217,53226.71429,72441,0.098729744,0.699879233,0.300120767
North Carolina,NC,Cumberland,37051,319431,40493.70689,48369.07353,164064,0.126768244,0.513613269,0.486386731
North Carolina,NC,Currituck,37053,23547,667.3500963,59384.375,21268,0.028341194,0.903214847,0.096785153
North Carolina,NC,Dare,37055,33920,2940.259205,51092.54545,31313,0.08668217,0.923142689,0.076857311
North Carolina,NC,Davidson,37057,162878,14486.55077,53482.32353,137359,0.088941114,0.843324451,0.156675549
North Carolina,NC,Davie,37059,41240,3522.653213,59661,36100,0.085418361,0.875363725,0.124636275
North Carolina,NC,Duplin,37061,58505,2939.025029,42773.63636,33449,0.05023545,0.571728912,0.428271088
North Carolina,NC,Durham,37063,267587,23383.68807,60656.5,124274,0.087387235,0.464424654,0.535575346
North Carolina,NC,Edgecombe,37065,56552,5216.421837,43566.71429,21923,0.092241156,0.387660914,0.612339086
North Carolina,NC,Forsyth,37067,350670,53774.33647,62915.16129,218517,0.153347411,0.623141415,0.376858585
North Carolina,NC,Franklin,37069,60619,1523.672894,49612.16667,40003,0.025135236,0.65990861,0.34009139
North Carolina,NC,Gaston,37071,206086,27468.21673,54544.07692,161166,0.133285215,0.782032744,0.217967256
North Carolina,NC,Gates,37073,12197,2.813432187,56363.66667,7768,0.000230666,0.636877921,0.363122079
North Carolina,NC,Graham,37075,8861,98.99279906,44559,8004,0.011171741,0.903284054,0.096715946
North Carolina,NC,Granville,37077,59916,4097.979073,51180.38462,36205,0.068395405,0.604262634,0.395737366
North Carolina,NC,Greene,37079,21362,0,48831.5,10850,0,0.507911244,0.492088756
North Carolina,NC,Guilford,37081,488406,45495.19284,59765.52101,278525,0.093150356,0.570273502,0.429726498
North Carolina,NC,Halifax,37083,54691,5302.215104,42119.33333,21890,0.096948586,0.40024867,0.59975133
North Carolina,NC,Harnett,37085,114678,8233.067939,53770.22222,78300,0.071792915,0.682781353,0.317218647
North Carolina,NC,Haywood,37087,59036,2141.353937,48847.5,56405,0.036272002,0.955433972,0.044566028
North Carolina,NC,Henderson,37089,106740,9989.671254,54632.74074,94914,0.093588826,0.88920742,0.11079258
North Carolina,NC,Hertford,37091,24669,2257.350259,40860.2,8786,0.091505544,0.356155499,0.643844501
North Carolina,NC,Hoke,37093,46952,3254.772843,41636.66667,21272,0.069321282,0.453058443,0.546941557
North Carolina,NC,Hyde,37095,5810,2056.015958,24150.5,3718,0.35387538,0.639931153,0.360068847
North Carolina,NC,Iredell,37097,159437,10956.17092,65633.45455,128646,0.068717869,0.806876697,0.193123303
North Carolina,NC,Jackson,37099,40271,1411.164439,51184.33333,33489,0.035041703,0.831590971,0.168409029
North Carolina,NC,Johnston,37101,168878,5565.066331,54754.92,125349,0.032953175,0.742245882,0.257754118
North Carolina,NC,Jones,37103,10153,0,47504.33333,6395,0,0.629863095,0.370136905
North Carolina,NC,Lee,37105,57866,4295.572368,54556.84615,38688,0.074233097,0.668579131,0.331420869
North Carolina,NC,Lenoir,37107,59495,8268.746257,42019,31758,0.138982205,0.533792756,0.466207244
North Carolina,NC,Lincoln,37109,78265,5374.031847,62017.88889,69940,0.068664561,0.893630614,0.106369386
North Carolina,NC,Macon,37113,33922,1138.377946,49828,31811,0.033558692,0.937768999,0.062231001
North Carolina,NC,Madison,37115,20764,1327.93974,49317.16667,20035,0.063953946,0.964891158,0.035108842
North Carolina,NC,Martin,37117,24505,1024.458808,48949,13019,0.041806113,0.531279331,0.468720669
North Carolina,NC,McDowell,37111,44996,716.8098365,45150.3,40754,0.015930524,0.905724953,0.094275047
North Carolina,NC,Mecklenburg,37119,919628,60250.39402,73520.48069,508946,0.06551605,0.55342595,0.44657405
North Carolina,NC,Mitchell,37121,15579,0,47063.5,14844,0,0.952821105,0.047178895
North Carolina,NC,Montgomery,37123,27798,2297.646182,44861.16667,19162,0.08265509,0.689330168,0.310669832
North Carolina,NC,Moore,37125,88247,6785.517932,65372.38889,70913,0.076892336,0.803574059,0.196425941
North Carolina,NC,Nash,37127,95840,6613.697816,54006.16667,53531,0.069007698,0.558545492,0.441454508
North Carolina,NC,New Hanover,37129,202667,16428.53927,63370.17778,160298,0.081061738,0.790942778,0.209057222
North Carolina,NC,Northampton,37131,22099,989.4283317,39459.6,8668,0.044772539,0.392234943,0.607765057
North Carolina,NC,Onslow,37133,177772,22825.85362,45702.6875,131590,0.1283996,0.740217807,0.259782193
North Carolina,NC,Orange,37135,133801,11300.53816,90547.57143,99495,0.0844578,0.743604308,0.256395692
North Carolina,NC,Pamlico,37137,13144,309.8468754,60190.5,10032,0.023573256,0.763237979,0.236762021
North Carolina,NC,Pasquotank,37139,40661,4811.420353,53456,23059,0.118330104,0.567103613,0.432896387
North Carolina,NC,Pender,37141,52217,3905.503454,52319.5625,39756,0.074793716,0.761361243,0.238638757
North Carolina,NC,Perquimans,37143,13453,147.7797461,52170.33333,9694,0.010984892,0.72058277,0.27941723
North Carolina,NC,Person,37145,39464,2123.322254,50087,26968,0.05380403,0.683356984,0.316643016
North Carolina,NC,Pitt,37147,168148,12788.45094,56701.15625,99075,0.076054731,0.589213074,0.410786926
North Carolina,NC,Polk,37149,20510,338.8784938,58074.57143,18633,0.016522598,0.908483667,0.091516333
North Carolina,NC,Randolph,37151,141752,14567.54701,50138.57143,121169,0.102767841,0.8547957,0.1452043
North Carolina,NC,Richmond,37153,46639,5061.412018,43433,28072,0.108523168,0.601899698,0.398100302
North Carolina,NC,Robeson,37155,134168,9573.52836,37217.12903,38877,0.071354782,0.28976358,0.71023642
North Carolina,NC,Rockingham,37157,93643,10847.39672,48765.90476,70875,0.115837775,0.756863834,0.243136166
North Carolina,NC,Rowan,37159,138428,12476.83738,49083.93333,105923,0.090132324,0.765184789,0.234815211
North Carolina,NC,Rutherford,37161,67810,4298.089042,43439,58221,0.063384295,0.858590178,0.141409822
North Carolina,NC,Sampson,37163,63431,1506.307601,43062.18182,35985,0.023747184,0.56730936,0.43269064
North Carolina,NC,Scotland,37165,36157,3360.502178,38479.42857,16822,0.092941953,0.465248776,0.534751224
North Carolina,NC,Stanly,37167,60585,1204.598375,54023.76923,50623,0.019882782,0.835569861,0.164430139
North Carolina,NC,Stokes,37169,47401,2658.141779,51303.55556,44021,0.056077757,0.928693487,0.071306513
North Carolina,NC,Surry,37171,73673,2040.430798,46582.31818,64926,0.027695775,0.881272651,0.118727349
North Carolina,NC,Swain,37173,13981,90.9247777,35806.8,9315,0.006503453,0.666261355,0.333738645
North Carolina,NC,Transylvania,37175,33090,877.2568489,54020,30577,0.026511238,0.924055606,0.075944394
North Carolina,NC,Tyrrell,37177,4407,270.7842786,38690,2403,0.061444129,0.54526889,0.45473111
North Carolina,NC,Union,37179,201292,18307.72777,77560.04878,158954,0.090951095,0.78966874,0.21033126
North Carolina,NC,Vance,37181,45422,1624.501043,43374.4,20058,0.03576463,0.44159218,0.55840782
North Carolina,NC,Wake,37183,900993,61396.61747,87406.94118,597546,0.068143279,0.66320826,0.33679174
North Carolina,NC,Warren,37185,20972,892.483623,46624.5,8128,0.042555961,0.387564372,0.612435628
North Carolina,NC,Washington,37187,13228,977.4896376,41308,6084,0.073895497,0.459933474,0.540066526
North Carolina,NC,Watauga,37189,51079,1604.148214,62636.84615,48272,0.031405239,0.945045909,0.054954091
North Carolina,NC,Wayne,37191,122623,12393.38687,47876.69231,72135,0.101069024,0.588266475,0.411733525
North Carolina,NC,Wilkes,37193,69340,1362.763438,41083.21429,62824,0.019653352,0.906028267,0.093971733
North Carolina,NC,Wilson,37195,81234,2366.860005,44230.21053,42222,0.029136322,0.519757737,0.480242263
North Carolina,NC,Yadkin,37197,38406,2211.17958,49488.28571,34007,0.057573806,0.885460605,0.114539395
North Carolina,NC,Yancey,37199,17818,85.17672628,47915.6,16967,0.004780375,0.952239309,0.047760691
North Dakota,ND,Adams,38001,2343,161.2463108,61071,2279,0.068820448,0.972684592,0.027315408
North Dakota,ND,Barnes,38003,11066,802.9897556,67570.5,10668,0.072563687,0.964033978,0.035966022
North Dakota,ND,Benson,38005,6660,1151.406533,46863.75,2889,0.172883864,0.433783784,0.566216216
North Dakota,ND,Billings,38007,783,206.052631,95417,772,0.263157894,0.985951469,0.014048531
North Dakota,ND,Bottineau,38009,6429,776.8896894,74434,6112,0.120841451,0.950692176,0.049307824
North Dakota,ND,Bowman,38011,3151,126.9257668,81762.5,3085,0.040281107,0.979054268,0.020945732
North Dakota,ND,Burke,38013,1968,618.5760214,78750,1924,0.314317084,0.977642276,0.022357724
North Dakota,ND,Burleigh,38015,81308,3647.28126,82586.26316,75634,0.044857594,0.930215969,0.069784031
North Dakota,ND,Cass,38017,149778,5883.360752,72346.30303,137308,0.03928054,0.916743447,0.083256553
North Dakota,ND,Cavalier,38019,3993,324.5509098,79502.5,3902,0.081279967,0.977210118,0.022789882
North Dakota,ND,Dickey,38021,5289,169.7653104,62282.33333,5104,0.032097809,0.965021743,0.034978257
North Dakota,ND,Divide,38023,2071,204.3265345,72031,2030,0.098660809,0.980202801,0.019797199
North Dakota,ND,Dunn,38025,3536,456.6264947,78264,3003,0.129136452,0.849264706,0.150735294
North Dakota,ND,Eddy,38027,2385,234.3439252,57361,2270,0.098257411,0.951781971,0.048218029
North Dakota,ND,Emmons,38029,3550,545.5834525,52083,3495,0.15368548,0.984507042,0.015492958
North Dakota,ND,Foster,38031,3343,159.1695839,69717,3291,0.047612798,0.984445109,0.015554891
North Dakota,ND,Golden Valley,38033,1680,611.1001888,72188,1637,0.363750112,0.974404762,0.025595238
North Dakota,ND,Grand Forks,38035,66861,6118.729006,67696.38889,60358,0.091514171,0.902738517,0.097261483
North Dakota,ND,Grant,38037,2394,391.6498453,61771,2328,0.163596427,0.972431078,0.027568922
North Dakota,ND,Griggs,38039,2420,153.0132432,67667,2392,0.063228613,0.988429752,0.011570248
North Dakota,ND,Hettinger,38041,2477,650.9083201,65144,2382,0.262780912,0.961647154,0.038352846
North Dakota,ND,Kidder,38043,2435,668.3250563,63906,2344,0.274466142,0.962628337,0.037371663
North Dakota,ND,LaMoure,38045,4139,373.3262089,68286,4077,0.0901972,0.985020536,0.014979464
North Dakota,ND,Logan,38047,1990,271.1856558,63889,1959,0.136274199,0.984422111,0.015577889
North Dakota,ND,McHenry,38049,5395,1165.255778,62923.5,5275,0.215988096,0.977757183,0.022242817
North Dakota,ND,McIntosh,38051,2809,186.3103178,53304,2755,0.066326208,0.980776077,0.019223923
North Dakota,ND,McKenzie,38053,6360,791.3615797,80891.75,4792,0.124427921,0.753459119,0.246540881
North Dakota,ND,McLean,38055,8962,1333.092531,66384.5,8158,0.148749446,0.910287882,0.089712118
North Dakota,ND,Mercer,38057,8424,403.1572411,80714.33333,8052,0.047858172,0.955840456,0.044159544
North Dakota,ND,Morton,38059,27471,1719.595488,72721.2,25725,0.062596756,0.936442066,0.063557934
North Dakota,ND,Mountrail,38061,7673,182.2093137,75182.66667,5035,0.023746815,0.656197055,0.343802945
North Dakota,ND,Nelson,38063,3126,810.1092396,64875,3037,0.259152028,0.971529111,0.028470889
North Dakota,ND,Oliver,38065,1846,333.0828396,76779,1796,0.180434908,0.97291441,0.02708559
North Dakota,ND,Pembina,38067,7413,802.3987231,65875.6,7077,0.108242105,0.954674221,0.045325779
North Dakota,ND,Pierce,38069,4357,255.1558663,64706,4100,0.058562283,0.941014459,0.058985541
North Dakota,ND,Ramsey,38071,11451,666.149386,66746,10044,0.058173905,0.877128635,0.122871365
North Dakota,ND,Ransom,38073,5457,203.0236832,70231.66667,5338,0.037204267,0.978193146,0.021806854
North Dakota,ND,Renville,38075,2470,298.9433372,82656,2419,0.121029691,0.979352227,0.020647773
North Dakota,ND,Richland,38077,16321,1352.607893,75575.33333,15507,0.082875307,0.950125605,0.049874395
North Dakota,ND,Rolette,38079,13937,538.6202229,46449.5,2825,0.038646784,0.202697855,0.797302145
North Dakota,ND,Sargent,38081,3829,193.6078307,72799.5,3753,0.050563549,0.980151476,0.019848524
North Dakota,ND,Sheridan,38083,1321,299.5993149,56250,1278,0.226797362,0.967448902,0.032551098
North Dakota,ND,Sioux,38085,4153,1090.033228,38178.5,525,0.262468873,0.12641464,0.87358536
North Dakota,ND,Slope,38087,727,187.8622333,71964,709,0.258407474,0.975240715,0.024759285
North Dakota,ND,Stark,38089,24199,1113.739704,81858.875,23026,0.046024204,0.951526923,0.048473077
North Dakota,ND,Steele,38091,1975,410.735641,68173,1927,0.207967413,0.975696203,0.024303797
North Dakota,ND,Stutsman,38093,21100,1186.382514,67925.33333,20163,0.056226659,0.955592417,0.044407583
North Dakota,ND,Towner,38095,2246,148.1482042,71845,2173,0.06596091,0.967497774,0.032502226
North Dakota,ND,Traill,38097,8121,238.0453196,74397.25,7809,0.029312316,0.961581086,0.038418914
North Dakota,ND,Walsh,38099,11119,499.008981,62365.66667,10391,0.044878944,0.934526486,0.065473514
North Dakota,ND,Ward,38101,61675,7412.532586,72608.15385,55718,0.12018699,0.903413052,0.096586948
North Dakota,ND,Wells,38103,4207,363.4324823,58984.5,4160,0.086387564,0.988828144,0.011171856
North Dakota,ND,Williams,38105,22398,1199.782192,91974.71429,20639,0.053566488,0.921466202,0.078533798
Ohio,OH,Adams,39001,28550,2015.59221,42549.5,27882,0.070598676,0.976602452,0.023397548
Ohio,OH,Allen,39003,106331,5392.336954,51205.45455,89089,0.050712746,0.837845972,0.162154028
Ohio,OH,Ashland,39005,53139,1176.496539,53610.36364,51692,0.022139983,0.972769529,0.027230471
Ohio,OH,Ashtabula,39007,101497,9304.952497,49484.48,94041,0.091677119,0.926539701,0.073460299
Ohio,OH,Athens,39009,64757,6600.118729,49097.53333,59448,0.101921317,0.918016585,0.081983415
Ohio,OH,Auglaize,39011,45949,978.8528983,62778.36364,44959,0.021303029,0.978454373,0.021545627
Ohio,OH,Belmont,39013,70400,4784.48224,51391.1,66206,0.067961395,0.940426136,0.059573864
Ohio,OH,Brown,39015,44846,893.326922,51712.55556,43736,0.01991988,0.975248629,0.024751371
Ohio,OH,Butler,39017,368130,29051.00839,65430.9,316667,0.07891508,0.860204276,0.139795724
Ohio,OH,Carroll,39019,28836,1114.237952,52783.57143,28202,0.038640517,0.978013594,0.021986406
Ohio,OH,Champaign,39021,40097,485.1189294,59251,37986,0.012098634,0.94735267,0.05264733
Ohio,OH,Clark,39023,138333,15241.73101,52138.22727,119440,0.110181454,0.863423767,0.136576233
Ohio,OH,Clermont,39025,197363,21170.59808,74389.2,189250,0.10726731,0.958893004,0.041106996
Ohio,OH,Clinton,39027,42040,5770.822942,52263.66667,39805,0.137269813,0.946836346,0.053163654
Ohio,OH,Columbiana,39029,107841,7713.24111,52295.66667,102959,0.071524199,0.954729648,0.045270352
Ohio,OH,Coshocton,39031,36901,1641.065977,49687.1,35810,0.044472128,0.970434406,0.029565594
Ohio,OH,Crawford,39033,43784,5598.420204,50245.53846,42556,0.127864521,0.971953225,0.028046775
Ohio,OH,Cuyahoga,39035,1280122,56670.03279,56831.97539,814103,0.044269244,0.635957354,0.364042646
Ohio,OH,Darke,39037,52959,1899.656506,54142.75,51783,0.035870324,0.977794143,0.022205857
Ohio,OH,Defiance,39039,39037,1986.327125,55659.88889,36208,0.050883191,0.927530292,0.072469708
Ohio,OH,Delaware,39041,174214,7870.743131,103092.5714,156328,0.045178591,0.897333165,0.102666835
Ohio,OH,Erie,39043,77079,6366.743589,59221.15789,67066,0.082600236,0.870094319,0.129905681
Ohio,OH,Fairfield,39045,146156,9567.933221,70871.71429,131830,0.065463842,0.901981444,0.098018556
Ohio,OH,Fayette,39047,29030,1205.720213,50084.28571,27471,0.041533593,0.946296934,0.053703066
Ohio,OH,Franklin,39049,1163414,91570.36726,63834.63028,805617,0.078708325,0.692459434,0.307540566
